frequency_hz,magnitude,label
0.0,0.02723879759299209,obstruction
0.78125,0.02892494962577199,obstruction
1.5625,0.012763267063499062,obstruction
2.34375,0.008448529786961152,obstruction
3.125,0.02933737411965004,obstruction
3.90625,0.017233899973026087,obstruction
4.6875,0.01300938053805942,obstruction
5.46875,0.02779961602508168,obstruction
6.25,0.017164992741453562,obstruction
7.03125,0.011694570860436277,obstruction
7.8125,0.0029927056149709075,obstruction
8.59375,0.012179750866503938,obstruction
9.375,0.011425190278396856,obstruction
10.15625,0.005364866581855054,obstruction
10.9375,0.02380944929271283,obstruction
11.71875,0.01238917959622064,obstruction
12.5,0.017272016947053357,obstruction
13.28125,0.020739531809586754,obstruction
14.0625,0.025564779442154392,obstruction
14.84375,0.008527921352189312,obstruction
15.625,0.012652053024822264,obstruction
16.40625,0.020370278101863776,obstruction
17.1875,0.01793209954620783,obstruction
17.96875,0.011015757217462304,obstruction
18.75,0.03351160119522128,obstruction
19.53125,0.021878158753483746,obstruction
20.3125,0.019565675465066323,obstruction
21.09375,0.021112431538940463,obstruction
21.875,0.021488333205625952,obstruction
22.65625,0.012630651410641368,obstruction
23.4375,0.02009390124434756,obstruction
24.21875,0.012681577179353854,obstruction
25.0,0.008627727141717135,obstruction
25.78125,0.006787581533426013,obstruction
26.5625,0.03405736143689106,obstruction
27.34375,0.05795806141919008,obstruction
28.125,0.02599375019704641,obstruction
28.90625,0.07609345182264572,obstruction
29.6875,0.31370062119985337,obstruction
30.46875,0.3048410413923561,obstruction
31.25,0.06852638094975005,obstruction
32.03125,0.028804042684044177,obstruction
32.8125,0.02431376213504349,obstruction
33.59375,0.015573227289569743,obstruction
34.375,0.014490197869207074,obstruction
35.15625,0.009827880569992502,obstruction
35.9375,0.021495679908202683,obstruction
36.71875,0.013710279850368115,obstruction
37.5,0.02727441479719159,obstruction
38.28125,0.024582768711830096,obstruction
39.0625,0.029072727081102225,obstruction
39.84375,0.021591119623762808,obstruction
40.625,0.02659586508588622,obstruction
41.40625,0.00946446780134056,obstruction
42.1875,0.013193008920618386,obstruction
42.96875,0.013086892735605335,obstruction
43.75,0.013562816681203554,obstruction
44.53125,0.0014105528026245476,obstruction
45.3125,0.01734216707689436,obstruction
46.09375,0.02327842331073211,obstruction
46.875,0.024316708418448477,obstruction
47.65625,0.02955095269177584,obstruction
48.4375,0.02070631765998142,obstruction
49.21875,0.04467818234897798,obstruction
50.0,0.03196140952423731,obstruction
50.78125,0.020943531181620078,obstruction
51.5625,0.02672186023996423,obstruction
52.34375,0.005552191239452238,obstruction
53.125,0.019441690932610018,obstruction
53.90625,0.00449852566958324,obstruction
54.6875,0.006278388915073862,obstruction
55.46875,0.004645201072984253,obstruction
56.25,0.027327891577456506,obstruction
57.03125,0.029112729291843244,obstruction
57.8125,0.016447481513395323,obstruction
58.59375,0.02614438230111029,obstruction
59.375,0.044003021916767714,obstruction
60.15625,0.04180933943089861,obstruction
60.9375,0.012412272555828203,obstruction
61.71875,0.023182336317763584,obstruction
62.5,0.027562593109774654,obstruction
63.28125,0.019451230756049695,obstruction
64.0625,0.016559413890385018,obstruction
64.84375,0.012078651331915699,obstruction
65.625,0.006583765661579282,obstruction
66.40625,0.011552131515046516,obstruction
67.1875,0.021645381165450218,obstruction
67.96875,0.009245229905602515,obstruction
68.75,0.013126918851057148,obstruction
69.53125,0.006434801852102242,obstruction
70.3125,0.022663969953438202,obstruction
71.09375,0.012867980674204405,obstruction
71.875,0.016564194676529812,obstruction
72.65625,0.013441277382693108,obstruction
73.4375,0.008320801169243091,obstruction
74.21875,0.027325669024603066,obstruction
75.0,0.022269336344840296,obstruction
75.78125,0.025604808738975787,obstruction
76.5625,0.02476260256462987,obstruction
77.34375,0.006534649283169043,obstruction
78.125,0.0010919850036312702,obstruction
78.90625,0.015353484311024056,obstruction
79.6875,0.02775975597160167,obstruction
80.46875,0.006421574295279981,obstruction
81.25,0.012383501730983805,obstruction
82.03125,0.022125143704733403,obstruction
82.8125,0.02256834656134864,obstruction
83.59375,0.008365551092981083,obstruction
84.375,0.02077798250178133,obstruction
85.15625,0.012815324141752599,obstruction
85.9375,0.017488963605234865,obstruction
86.71875,0.014657989071510962,obstruction
87.5,0.011273338162066757,obstruction
88.28125,0.012332439999013569,obstruction
89.0625,0.0083690982345699,obstruction
89.84375,0.02386412748224808,obstruction
90.625,0.04475664949469491,obstruction
91.40625,0.024705913685820976,obstruction
92.1875,0.0181464399807206,obstruction
92.96875,0.030945188218863735,obstruction
93.75,0.027440248468664257,obstruction
94.53125,0.018656987094153057,obstruction
95.3125,0.010917083785303728,obstruction
96.09375,0.020780343774647672,obstruction
96.875,0.015438192244109116,obstruction
97.65625,0.0036093897473262566,obstruction
98.4375,0.014448229563139953,obstruction
99.21875,0.014855667843947713,obstruction
100.0,0.01660571011844984,obstruction
