frequency_hz,magnitude,label
0.0,0.016335958433545406,obstruction
0.78125,0.022058946507042237,obstruction
1.5625,0.013739191895538204,obstruction
2.34375,0.00741349340358951,obstruction
3.125,0.025657926036581225,obstruction
3.90625,0.02092175237614124,obstruction
4.6875,0.007003532318208712,obstruction
5.46875,0.012424004056409395,obstruction
6.25,0.004031385528655677,obstruction
7.03125,0.023340388477421665,obstruction
7.8125,0.012848986791444675,obstruction
8.59375,0.01089361805102353,obstruction
9.375,0.003850830995132466,obstruction
10.15625,0.008077617775564674,obstruction
10.9375,0.011339992321326639,obstruction
11.71875,0.015911952244053094,obstruction
12.5,0.011172822624294356,obstruction
13.28125,0.010142086527438983,obstruction
14.0625,0.013795843501908255,obstruction
14.84375,0.01856650708695406,obstruction
15.625,0.01070707871177714,obstruction
16.40625,0.008550879169882333,obstruction
17.1875,0.016772066503346117,obstruction
17.96875,0.024765768472739036,obstruction
18.75,0.010811782492034898,obstruction
19.53125,0.016099130839523582,obstruction
20.3125,0.022900024211613478,obstruction
21.09375,0.020570703711426476,obstruction
21.875,0.026557813628300807,obstruction
22.65625,0.01797330591079065,obstruction
23.4375,0.0081445587081348,obstruction
24.21875,0.014922149247463776,obstruction
25.0,0.03348862860242419,obstruction
25.78125,0.027691303485072684,obstruction
26.5625,0.007024599527092358,obstruction
27.34375,0.02050689974222059,obstruction
28.125,0.030312111991247448,obstruction
28.90625,0.10252594590703137,obstruction
29.6875,0.3126535303133733,obstruction
30.46875,0.23196322556740304,obstruction
31.25,0.05785783684638137,obstruction
32.03125,0.028425386632294308,obstruction
32.8125,0.022126261630428266,obstruction
33.59375,0.00814333680322194,obstruction
34.375,0.030728812866711582,obstruction
35.15625,0.041814097849288724,obstruction
35.9375,0.036003898073317255,obstruction
36.71875,0.017475249901193313,obstruction
37.5,0.014495916879053371,obstruction
38.28125,0.031127805213923405,obstruction
39.0625,0.014539630861478142,obstruction
39.84375,0.0037269311729744192,obstruction
40.625,0.009704128021459429,obstruction
41.40625,0.011551765614443559,obstruction
42.1875,0.021251030254220177,obstruction
42.96875,0.035482715473419725,obstruction
43.75,0.018595727490763377,obstruction
44.53125,0.01444991813999746,obstruction
45.3125,0.02630123045417371,obstruction
46.09375,0.012481910086712993,obstruction
46.875,0.02705040492116014,obstruction
47.65625,0.02018704782325713,obstruction
48.4375,0.00962941328694345,obstruction
49.21875,0.011794911173078574,obstruction
50.0,0.02586728549925728,obstruction
50.78125,0.04458612285722038,obstruction
51.5625,0.049812026802718234,obstruction
52.34375,0.013041526775584542,obstruction
53.125,0.020383099945229792,obstruction
53.90625,0.03702477226854862,obstruction
54.6875,0.03398805498575013,obstruction
55.46875,0.0213133983805509,obstruction
56.25,0.012128230734452315,obstruction
57.03125,0.01908911132071729,obstruction
57.8125,0.02647847903252055,obstruction
58.59375,0.026884661068764804,obstruction
59.375,0.012405628655454979,obstruction
60.15625,0.016390978456930258,obstruction
60.9375,0.025023145925406085,obstruction
61.71875,0.022175545520988278,obstruction
62.5,0.01826027924650223,obstruction
63.28125,0.04206064299384367,obstruction
64.0625,0.0231787769577214,obstruction
64.84375,0.02460048410147513,obstruction
65.625,0.03175809472063848,obstruction
66.40625,0.015617813529319277,obstruction
67.1875,0.021836345984301744,obstruction
67.96875,0.029466010183204307,obstruction
68.75,0.020349134661995758,obstruction
69.53125,0.01259318056182783,obstruction
70.3125,0.014187976429949057,obstruction
71.09375,0.014233543804859462,obstruction
71.875,0.02015974145209531,obstruction
72.65625,0.00619300405970618,obstruction
73.4375,0.016705643043371042,obstruction
74.21875,0.015029687674721912,obstruction
75.0,0.009870331258476969,obstruction
75.78125,0.014471177115930933,obstruction
76.5625,0.0034567488248491637,obstruction
77.34375,0.008669921677571897,obstruction
78.125,0.021622598086144904,obstruction
78.90625,0.026123824461629842,obstruction
79.6875,0.019530799740826183,obstruction
80.46875,0.00461545340931541,obstruction
81.25,0.02751190010332618,obstruction
82.03125,0.033201143003285034,obstruction
82.8125,0.022636192587781132,obstruction
83.59375,0.020485804214120534,obstruction
84.375,0.01136427966754645,obstruction
85.15625,0.005249724202274415,obstruction
85.9375,0.0041842566258735265,obstruction
86.71875,0.008029088632871122,obstruction
87.5,0.019202818770153805,obstruction
88.28125,0.005781767634478306,obstruction
89.0625,0.01589275551853759,obstruction
89.84375,0.021543123365272723,obstruction
90.625,0.01578722303934641,obstruction
91.40625,0.01286285400610716,obstruction
92.1875,0.010342258195544922,obstruction
92.96875,0.010542855808917598,obstruction
93.75,0.009326576364250565,obstruction
94.53125,0.00920625241962891,obstruction
95.3125,0.019424041719857944,obstruction
96.09375,0.017281830612243882,obstruction
96.875,0.00274291149516583,obstruction
97.65625,0.00372199394028682,obstruction
98.4375,0.009417573797329076,obstruction
99.21875,0.011868833726091012,obstruction
100.0,0.01563607182349519,obstruction
