timestamp_ms,accX,accY,accZ,label
17917.369060129946,2.891759775684005,-0.8405978602996033,10.984638607792986,imbalance
17922.392407721818,-0.8797850316665247,-1.944603898037085,9.929781295788915,imbalance
17927.43325886599,-1.6340511524800403,-0.1186088220970825,8.665023460717586,imbalance
17932.36478549551,-0.9948261589715096,2.5513306894967003,10.204188635182456,imbalance
17937.360651320283,3.1645133323655945,0.2457233584915767,10.808554482525448,imbalance
17942.34589339291,-0.228150027649732,-2.870665514293366,9.883270901399897,imbalance
17947.335905282085,-1.6664325530589403,-0.222009091259917,8.959682796608524,imbalance
17952.342774799185,-1.229949888447494,2.2340967767503512,9.484401922786226,imbalance
17957.299455217275,2.837067549801771,1.1710495162716037,10.652598197566824,imbalance
17962.306486874157,0.3911569911118923,-2.64126606213277,10.209606699304786,imbalance
17967.33055708574,-1.980436137439031,-0.5587091525679454,8.940472059569228,imbalance
17972.29502200326,-1.843895552495359,1.6900980874245486,9.529902517373086,imbalance
17977.280231965768,2.2381421423380985,1.903622876545709,10.457434409984035,imbalance
17982.293276677105,1.29195934730461,-2.578935369323636,10.331505213563384,imbalance
17987.346048053892,-1.6138482353136256,-0.8247944767364872,9.117831539566668,imbalance
17992.312898669883,-2.076383197530209,1.2503636250682884,9.169016980692303,imbalance
17997.28001803373,1.6128041947304488,2.4417432538343893,10.551702934051592,imbalance
18002.269322536282,2.30615856416898,-1.9840826840145755,10.495513980272133,imbalance
18007.195847170744,-1.6814023062163497,-1.261430067890822,9.657464030105515,imbalance
18012.126820425914,-1.8912594289479523,0.2296408276157314,8.894171651227044,imbalance
18017.12406967263,0.3280636519823088,2.711005192841246,10.067329822758476,imbalance
18022.12620172152,3.1165705384574194,-1.3682038795047056,10.552996852804908,imbalance
18027.069598381564,-1.4131280309075605,-2.107345735589689,9.54263286208303,imbalance
18032.05597843497,-1.6526524624901604,-0.0057148096340843,8.60917089482255,imbalance
18037.07680378402,-0.0354552482023843,2.925123015039486,10.01812584889673,imbalance
18042.13838383951,3.030888635857217,-0.7189830999353574,10.484477871383216,imbalance
18047.06536548204,-0.9061792108400816,-2.6328698150881684,9.995833932537447,imbalance
18052.10410255681,-1.9103373348807289,-0.2276747662349438,8.639749252790585,imbalance
18057.0840625118,-0.947798358431012,2.183251402978075,9.543846474674504,imbalance
18062.14460047328,3.2780243981216843,0.512930363892411,10.458814478113547,imbalance
18067.11350495641,-0.5601134368394725,-2.370393273245123,9.938605859145516,imbalance
18072.09984416385,-1.525519061621856,-0.6367967816589775,8.602702453121369,imbalance
18077.128420231995,-1.8409934765863245,2.0093869223179763,9.772696397659368,imbalance
18082.11662994341,2.933366116798531,1.6174973299988011,10.285553579586596,imbalance
18087.12703308387,0.4306605011843523,-2.704232364896189,10.297177634797038,imbalance
18092.151332317404,-1.6940114544363774,-0.7548404633142273,9.412028491107243,imbalance
18097.182784355835,-1.7903364177788503,1.5267056878671834,9.356046578615594,imbalance
18102.13689880368,2.349115289816644,2.024194165680953,10.314640201378458,imbalance
18107.13249144856,1.4552735988942112,-2.6535984458893016,10.34973605479119,imbalance
18112.08422571545,-1.7989579546362433,-1.1803516578872,9.278521799025452,imbalance
18117.07188333101,-1.994154311857908,0.6412882688727848,9.422525035856818,imbalance
18122.09178318399,1.2193179981873772,2.658438954458428,10.225003405102886,imbalance
18127.004534120628,2.054307072435609,-2.004600036667924,10.319915974067689,imbalance
18132.05264063849,-1.5800493598087086,-1.4700260829821006,9.566311789800835,imbalance
18137.054524194795,-2.0703698021840617,0.4555607814989146,8.88507040378838,imbalance
18141.96996160381,0.5169297953381302,2.823023200502233,9.9849417822364,imbalance
18146.971698864567,3.073522003104073,-0.7879561066641279,10.251075444302993,imbalance
18151.890976955823,-1.1334951458718316,-2.1207098569684613,9.507775116441596,imbalance
18156.8759419744,-2.028076620029033,0.248727163864487,8.842521944346801,imbalance
18161.98633878116,-0.5788760346839934,2.64967683826046,10.314816119288889,imbalance
18166.98871715672,2.972841855619243,-0.3409349056719621,10.614758125026476,imbalance
18172.013785933414,-0.4563851526590791,-2.404649641749431,9.79661933008348,imbalance
18176.95571243377,-1.7773381569385762,-0.0938269785756621,8.809230067568349,imbalance
