frequency_hz,magnitude,label
0.0,0.0032643022530938655,imbalance
0.78125,0.008735164748128271,imbalance
1.5625,0.007853671499660405,imbalance
2.34375,0.008176645598678851,imbalance
3.125,0.006430815703468696,imbalance
3.90625,0.0055556095897579035,imbalance
4.6875,0.00431631303937799,imbalance
5.46875,0.003474780887963104,imbalance
6.25,0.011838985140075732,imbalance
7.03125,0.013874758546343081,imbalance
7.8125,0.009570545773244687,imbalance
8.59375,0.007299143108577977,imbalance
9.375,0.0043223687499089804,imbalance
10.15625,0.01070585912561234,imbalance
10.9375,0.009231245317048295,imbalance
11.71875,0.009361318981044165,imbalance
12.5,0.012072463470447681,imbalance
13.28125,0.00805158840127006,imbalance
14.0625,0.0017909233100405883,imbalance
14.84375,0.0092213952830624,imbalance
15.625,0.00746548386185352,imbalance
16.40625,0.013525312788672283,imbalance
17.1875,0.008920283023108242,imbalance
17.96875,0.0066175396022469645,imbalance
18.75,0.008807369698134036,imbalance
19.53125,0.003892418992962598,imbalance
20.3125,0.003416250428521234,imbalance
21.09375,0.00607648899676372,imbalance
21.875,0.0021581334964333424,imbalance
22.65625,0.005958843172724338,imbalance
23.4375,0.0022774544812815046,imbalance
24.21875,0.0016822517723714362,imbalance
25.0,0.008211299660959836,imbalance
25.78125,0.008568774773184691,imbalance
26.5625,0.003754857918134187,imbalance
27.34375,0.0015554856074833652,imbalance
28.125,0.004628209745962574,imbalance
28.90625,0.010010868191960884,imbalance
29.6875,0.011237212924603012,imbalance
30.46875,0.008425021008860502,imbalance
31.25,0.00556487799485181,imbalance
32.03125,0.006321047990605641,imbalance
32.8125,0.012291943746849684,imbalance
33.59375,0.010325019590689587,imbalance
34.375,0.0067173844994936885,imbalance
35.15625,0.00512628148652634,imbalance
35.9375,0.008299901645705146,imbalance
36.71875,0.005722025979144051,imbalance
37.5,0.004967566209090586,imbalance
38.28125,0.005328528896946705,imbalance
39.0625,0.004004786089665155,imbalance
39.84375,0.00862081781585186,imbalance
40.625,0.01250453591515768,imbalance
41.40625,0.010819583831917494,imbalance
42.1875,0.011171207809244204,imbalance
42.96875,0.009679797642498732,imbalance
43.75,0.00419409149802483,imbalance
44.53125,0.003956148309866893,imbalance
45.3125,0.0028962589098399777,imbalance
46.09375,0.006937929495240048,imbalance
46.875,0.04257588499658705,imbalance
47.65625,0.1671872594299925,imbalance
48.4375,0.15209320023172138,imbalance
49.21875,0.02014452034679974,imbalance
50.0,0.01736716407543354,imbalance
50.78125,0.002801243481779128,imbalance
51.5625,0.004728055342884054,imbalance
52.34375,0.004168288112130977,imbalance
53.125,0.009230518916834218,imbalance
53.90625,0.014855817100630385,imbalance
54.6875,0.009710610407550184,imbalance
55.46875,0.004842227032162047,imbalance
56.25,0.010020819164097743,imbalance
57.03125,0.010716503515972003,imbalance
57.8125,0.0076797148057521575,imbalance
58.59375,0.010726298862433105,imbalance
59.375,0.017134085273393614,imbalance
60.15625,0.013507381658102887,imbalance
60.9375,0.006773304231052284,imbalance
61.71875,0.013261324175489263,imbalance
62.5,0.00989250289741728,imbalance
63.28125,0.012774866664376794,imbalance
64.0625,0.008359411166675138,imbalance
64.84375,0.00801182056005253,imbalance
65.625,0.010398569424586184,imbalance
66.40625,0.010353163178562275,imbalance
67.1875,0.011525007162903871,imbalance
67.96875,0.007238321838396792,imbalance
68.75,0.004538673029268356,imbalance
69.53125,0.005628869627020246,imbalance
70.3125,0.0037332494199764027,imbalance
71.09375,0.0074103808958188655,imbalance
71.875,0.006300393484496873,imbalance
72.65625,0.006816109814743767,imbalance
73.4375,0.016605956203791454,imbalance
74.21875,0.014602382373221092,imbalance
75.0,0.008532070312052158,imbalance
75.78125,0.008170430232639993,imbalance
76.5625,0.006603445022709567,imbalance
77.34375,0.006925001840205618,imbalance
78.125,0.010387918154850418,imbalance
78.90625,0.0024879481982505065,imbalance
79.6875,0.009012180284768911,imbalance
80.46875,0.01197760120612372,imbalance
81.25,0.009851233264529816,imbalance
82.03125,0.0020357284522850784,imbalance
82.8125,0.011862490280188036,imbalance
83.59375,0.009318887921243765,imbalance
84.375,0.006341084876231905,imbalance
85.15625,0.007926816339901485,imbalance
85.9375,0.008859508861848442,imbalance
86.71875,0.012754637281430564,imbalance
87.5,0.011811349765290845,imbalance
88.28125,0.008150244819378021,imbalance
89.0625,0.0048974194278684925,imbalance
89.84375,0.00871844117362919,imbalance
90.625,0.014690187201645978,imbalance
91.40625,0.01000839915814637,imbalance
92.1875,0.008859371709836562,imbalance
92.96875,0.004423753771777201,imbalance
93.75,0.007615263224642265,imbalance
94.53125,0.009274796822203075,imbalance
95.3125,0.011889901492271628,imbalance
96.09375,0.014419607077401008,imbalance
96.875,0.008312051345533693,imbalance
97.65625,0.0015650649392900278,imbalance
98.4375,0.00520622576285399,imbalance
99.21875,0.006019516253584598,imbalance
100.0,0.003948545615016227,imbalance
