frequency_hz,magnitude,label
0.0,0.0008980471187056964,imbalance
0.78125,0.008923182529586958,imbalance
1.5625,0.0029204249411948517,imbalance
2.34375,0.006872702035201771,imbalance
3.125,0.006361756794190702,imbalance
3.90625,0.007109506326063479,imbalance
4.6875,0.014908593148862849,imbalance
5.46875,0.012455281167693425,imbalance
6.25,0.0025688568343580197,imbalance
7.03125,0.006013101407380063,imbalance
7.8125,0.01008039346804706,imbalance
8.59375,0.012725234637511407,imbalance
9.375,0.011636646464571968,imbalance
10.15625,0.010564249700068569,imbalance
10.9375,0.01224324485845575,imbalance
11.71875,0.005845599707371582,imbalance
12.5,0.007604208966611109,imbalance
13.28125,0.009812020986051755,imbalance
14.0625,0.008374333344403495,imbalance
14.84375,0.006013755519304209,imbalance
15.625,0.004969133225395563,imbalance
16.40625,0.010208182480114866,imbalance
17.1875,0.007364654361340981,imbalance
17.96875,0.004343331694182337,imbalance
18.75,0.00804108582359691,imbalance
19.53125,0.003669141837190869,imbalance
20.3125,0.0026061417386003933,imbalance
21.09375,0.004915910444603227,imbalance
21.875,0.010423117012216123,imbalance
22.65625,0.011066982617721953,imbalance
23.4375,0.005394147246316902,imbalance
24.21875,0.005422280025790187,imbalance
25.0,0.00760984867072992,imbalance
25.78125,0.007487649597549938,imbalance
26.5625,0.0041640887847856235,imbalance
27.34375,0.0014750914618236587,imbalance
28.125,0.0049625840768000315,imbalance
28.90625,0.008226037253157778,imbalance
29.6875,0.004043545864116609,imbalance
30.46875,0.00374562932026916,imbalance
31.25,0.004433480858718455,imbalance
32.03125,0.0038108869834671748,imbalance
32.8125,0.0022950282126862837,imbalance
33.59375,0.004860971692234045,imbalance
34.375,0.002129952545384518,imbalance
35.15625,0.009058058019940075,imbalance
35.9375,0.007516706174961248,imbalance
36.71875,0.0009129930528918603,imbalance
37.5,0.005813731088966085,imbalance
38.28125,0.011994492342585554,imbalance
39.0625,0.012040198335571003,imbalance
39.84375,0.007694806300263748,imbalance
40.625,0.003601633761036567,imbalance
41.40625,0.004926003805466468,imbalance
42.1875,0.004885702558438826,imbalance
42.96875,0.007245812595641318,imbalance
43.75,0.0016722401092479984,imbalance
44.53125,0.003072873547805427,imbalance
45.3125,0.0028389668183135416,imbalance
46.09375,0.009608178350932084,imbalance
46.875,0.049405104722517246,imbalance
47.65625,0.21705269984159672,imbalance
48.4375,0.203775014144701,imbalance
49.21875,0.039293482453019335,imbalance
50.0,0.005825469250289533,imbalance
50.78125,0.0030344511665657903,imbalance
51.5625,0.005905140401426829,imbalance
52.34375,0.007951188375337153,imbalance
53.125,0.007495626908891699,imbalance
53.90625,0.0028349323962075347,imbalance
54.6875,0.002296712556456319,imbalance
55.46875,0.009715656893848556,imbalance
56.25,0.014710675620773318,imbalance
57.03125,0.012864334572023479,imbalance
57.8125,0.005934687866292443,imbalance
58.59375,0.006164726007100641,imbalance
59.375,0.009136346300543366,imbalance
60.15625,0.0029824036926897526,imbalance
60.9375,0.006861189352210269,imbalance
61.71875,0.008666011478832034,imbalance
62.5,0.007135286367065047,imbalance
63.28125,0.011151627881685928,imbalance
64.0625,0.013699642380700627,imbalance
64.84375,0.005277509847628542,imbalance
65.625,0.0019240754330147342,imbalance
66.40625,0.006819411547174639,imbalance
67.1875,0.010120648000247695,imbalance
67.96875,0.007217980464593531,imbalance
68.75,0.0019230856251824262,imbalance
69.53125,0.004220540456045703,imbalance
70.3125,0.006949403766176269,imbalance
71.09375,0.007069357835883314,imbalance
71.875,0.0032211816666709568,imbalance
72.65625,0.002693918634216521,imbalance
73.4375,0.001001016086603642,imbalance
74.21875,0.0028134034283461636,imbalance
75.0,0.004879727710840003,imbalance
75.78125,0.002948479405609709,imbalance
76.5625,0.0064529774969047495,imbalance
77.34375,0.01503243212223778,imbalance
78.125,0.015439488967117694,imbalance
78.90625,0.015245102836729214,imbalance
79.6875,0.011668425722566692,imbalance
80.46875,0.0015685906064540566,imbalance
81.25,0.00259044937320316,imbalance
82.03125,0.0047874636351713795,imbalance
82.8125,0.0008135514016501807,imbalance
83.59375,0.011232653213684652,imbalance
84.375,0.010480717598163217,imbalance
85.15625,0.008855307544232497,imbalance
85.9375,0.008485288920552999,imbalance
86.71875,0.0023326770981534906,imbalance
87.5,0.0012192956636806651,imbalance
88.28125,0.0035901814216582665,imbalance
89.0625,0.005909130288545627,imbalance
89.84375,0.005097956941149714,imbalance
90.625,0.0032166075663997533,imbalance
91.40625,0.0016646103197932112,imbalance
92.1875,0.00400816375307288,imbalance
92.96875,0.006963062352622006,imbalance
93.75,0.00745558914868501,imbalance
94.53125,0.0062339195002569115,imbalance
95.3125,0.005199739650433131,imbalance
96.09375,0.002381191001319032,imbalance
96.875,0.005006675075300951,imbalance
97.65625,0.0028316658248857835,imbalance
98.4375,0.005405358127488703,imbalance
99.21875,0.0005040117057797971,imbalance
100.0,0.003926036510144373,imbalance
