timestamp_ms,accX,accY,accZ,label
9600.641907408308,0.0429620692476128,0.2122251035453812,9.756102498649328,healthy
9605.637756635022,0.1100008101459307,-0.1506503537520446,9.908853641798048,healthy
9610.572992672547,-0.1553535065993744,-0.1545324432306159,9.82762367868682,healthy
9615.655901580598,-0.0309793814441813,0.1370350840046302,9.902293012709016,healthy
9620.598654701556,-0.0138024254164658,0.1628681087152193,9.74012306162913,healthy
9625.618495411782,0.0850702035395385,-0.320129271559785,9.91283222021984,healthy
9630.64906481696,0.0327181318373105,-0.3106397903813135,9.926699992305291,healthy
9635.606332434443,-0.2253720240598636,0.0999029168031989,9.817632739621738,healthy
9640.63515802951,0.1828323562789706,0.1173370944560608,9.885744818901449,healthy
9645.561238807304,-0.0352261294399076,-0.0380519429030088,9.89392526531178,healthy
9650.6566338638,0.0035099920182999,-0.2495585720675645,9.87805451296395,healthy
9655.628139456834,-0.106089884245803,0.0770422575683545,9.634952374829403,healthy
9660.712340190135,0.3070521019347697,-0.15286311024331,9.905915836783596,healthy
9665.769804485952,0.1520088126620842,-0.3767486142276492,9.865203476056791,healthy
9670.802771976509,-0.1481356738754098,0.0208981548843716,9.756532250391516,healthy
9675.84600927396,-0.0328024933417316,0.203781351572393,9.891048985501248,healthy
9680.847600274245,0.3646632318970477,-0.107234911895922,10.071061202359376,healthy
9685.82476592986,-0.1720420093582378,-0.1745098457920946,9.940345553414806,healthy
9690.86691005318,-0.260065384759119,-0.090809272434255,9.846772652801214,healthy
9695.84835156256,0.1261861938204267,0.2399081663165806,9.733390208632043,healthy
9700.865792000464,0.1301484198139156,-0.0350839338041953,9.986058630757206,healthy
9705.900579644349,-0.1383842082792115,-0.326299376606752,9.670361772631782,healthy
9710.857141125309,-0.1143953162910754,-0.0484837767247364,9.69898795444275,healthy
9715.812551419593,0.1296112586797851,0.14291495400002,9.818029882311956,healthy
9720.847906540625,0.376419159695553,-0.128890224776803,9.929584961834845,healthy
9725.843121624885,0.0664975663447491,-0.4431670146618048,9.831160404490694,healthy
9730.815214727234,-0.4489922543145074,0.0631551400212122,9.809595112870172,healthy
9735.848823875252,0.095371727417914,0.028465819202823,9.953613251937943,healthy
9740.82190535224,0.0409047859447612,-0.0195318265408912,9.87381392531659,healthy
9745.832160110882,-0.1651081063137625,-0.226885172087342,9.65582377146698,healthy
9750.756345696478,-0.1189945475606796,0.1668176787754725,9.74168121076116,healthy
9755.71105724162,0.2839278627247394,0.2318201781509207,9.86509087821481,healthy
9760.841478062135,0.1802007519465385,-0.3300778137399145,9.891136035475636,healthy
9765.848478332784,-0.0813780262726656,-0.2109815484666212,9.684281244835082,healthy
9770.782025423898,-0.1792010202510772,0.1182404265473771,9.828062552573773,healthy
9775.733323441857,0.3980069888756699,0.0978324282641123,9.826469962768742,healthy
9780.679120420044,0.3202690817856373,-0.432541156563742,9.64339667096479,healthy
9785.69252381293,-0.3020444489082917,-0.0349056556520892,9.86099077494884,healthy
9790.66051230697,-0.09715990792614,0.3354252311035279,9.904934761193376,healthy
9795.70162865514,0.1602312875713151,0.2032611694308534,9.791978977834631,healthy
9800.711623750918,-0.2014163945127815,-0.3956331354815731,9.709117050211589,healthy
9805.718477982537,-0.2955464458419738,-0.0073713902372177,9.748370731811894,healthy
9810.701085364402,0.2007270130699343,0.5652866885632961,9.81984111838992,healthy
9815.6855082345,0.1257673703152994,0.1695776563766253,9.834173808568778,healthy
9820.645357945892,0.2594933346670905,-0.0457459136644164,9.926011451021164,healthy
9825.635550820349,-0.3730770425701002,-0.2221275101387389,9.858474988350414,healthy
9830.660938121811,0.15177427690591,0.2031769389514454,9.823081021271216,healthy
9835.672143366804,0.1180498379548059,0.0707877369984378,9.908254583580172,healthy
9840.7049467386,0.0015332981920561,-0.3063062505804936,9.783672152889029,healthy
9845.73873915267,-0.3117736229779557,-0.0015353602384518,9.779047557361505,healthy
9850.722128197162,0.0892420662566282,0.2812441483503542,9.791555220283955,healthy
9855.790746436314,0.287133396129635,-0.1010545345451274,9.900879401823325,healthy
9860.84836423248,0.1734320829304343,-0.1465972471278649,9.943254579290803,healthy
9865.906874162034,-0.0622911798858052,-0.1633163316903835,9.773445025868336,healthy
